customer_id,PCA1,PCA2,Cluster
740316,-0.43513052803613056,0.3165371827358034,0
795487,-0.2935790443213318,1.2035213243801888,0
638309,-0.5380189362800669,0.5479174337027627,0
859619,-0.6911445622322956,0.9637250757902562,0
30321,-0.4557209714344906,-1.5078003995326363,0
622550,-0.5349407105815646,-0.04977302235272706,0
27964,-0.17113535534932978,0.5874848380473898,0
896188,-0.0213742000670224,-1.9726702362347908,0
528533,-0.20869063082361056,1.431794489694145,0
91198,-0.3584985736048434,1.1422060296000316,0
644428,-0.19866112379396444,-1.168180446791853,0
361513,-0.5773412425750429,-0.8311747944283603,0
705986,-0.6601791734034349,-0.8676050187277944,0
735053,-0.37320591175797657,0.3049811293656866,0
15921,-0.383928862874059,0.43053399954104393,0
871824,7.3690040555217555,-0.9243202991322076,1
346149,-0.21638075383830463,0.4115399591390411,0
597099,0.056214066911916445,1.469122863754703,0
306874,-0.25821522100284594,1.086195260074824,0
909953,2.709261300105964,-0.1702464457968488,0
950087,-0.2761876215480445,0.1086212761155817,0
759041,-0.4738247953178738,1.070120214292871,0
462526,0.046825605395013924,1.2489539507123901,0
662245,0.005557344335649097,-0.5495161345643176,0
696213,-0.751235507512734,-1.5841201199588273,0
141888,-0.15771964880709113,0.45344419547331144,0
604825,-0.7707005869679395,-0.5233529182969824,0
584243,-0.4779365838558166,0.5315834298967178,0
143249,-0.4059399929707866,0.8409654960959557,0
455702,-0.16953895044447198,0.9806148418351383,0
122339,-0.6592836041955907,-1.367704645633164,0
716009,-0.6103785512659069,-1.7054385061560722,0
653637,-0.6668063727638844,-1.1090228589636515,0
358748,-0.5074087172050639,1.085479597251032,0
974039,-0.590164026469414,-0.354492462690995,0
321780,-0.13826636233260767,0.07233963344129524,0
540479,-0.39268574921680904,1.01930894269145,0
751997,0.01392635977314931,-1.5342397178185834,0
183569,-0.6196823381054833,-0.4347872724858564,0
749754,-0.585520429941078,0.1933187599429795,0
568229,-0.48939625372103995,1.0427507184531588,0
119620,0.3721547605830106,0.9853364705592262,0
861635,-0.026085255020217937,1.1845966980695433,0
780382,-0.2094467412422775,-0.17748788625988152,0
252027,-0.5457084468961387,0.9294911452493537,0
394958,-0.38973140343889123,-0.2236517160905203,0
542973,1.1642763096357163,-1.2054871591972327,0
648862,2.6801758769052544,2.308886012670046,0
298013,-0.43552244447694954,0.9071539088439949,0
285676,-0.5888368612495741,-0.5740396455708292,0
961339,-0.4661396038638198,1.668220260229653,0
432372,-0.44746835079831027,0.35465832500354405,0
307799,-0.4492813293620044,1.265811593289404,0
373281,-0.9829166692248171,0.6059022105603135,0
648369,-0.6405933352102611,-1.2902671835532316,0
49624,-0.37503308935302354,2.056642799333084,0
330567,-0.5286996167060701,0.1438944496685755,0
580404,-0.11291631812241451,0.4354318954090263,0
148485,-0.6570102866829837,-1.3926790930809738,0
696240,-0.48707765222435107,0.9288421589791654,0
489114,-0.535680877817444,1.0877824523997401,0
964939,0.46977698153912256,1.029637079840912,0
352952,-0.4122260581352094,1.288881747825216,0
214218,-0.612228778273768,-1.6102067223736214,0
43275,-0.36208739255253636,1.5357312061256898,0
762640,-0.17380341886777592,0.6029088571196114,0
480990,0.5918779852736314,0.3075319076407138,0
125146,-0.41209625321302434,0.41441169565180236,0
655617,-0.5029025100657892,1.8986076436981287,0
522841,-0.41020293401449925,0.43973510571400953,0
696591,0.33144098205642314,1.5144544515875435,0
113388,-0.22515546653463805,-1.4279857875165993,0
590300,0.617126730970601,1.5019502412939973,0
696608,-0.5121225981387827,-0.49027878991794344,0
592288,2.2198152324278713,0.3814105992746419,0
340742,-0.6691222173469265,1.0603070902359533,0
